Customer ID,Internal Obligor ID,Obligor Name,City,Country,Industry Code,Internal Risk Rating,Taxpayer ID (TIN),Stock Exchange,Ticker Symbol,CUSIP,Internal Credit Facility ID,Origination Date,Maturity Date,Credit Facility Type,Credit Facility Purpose,Loan Amount,Outstanding Balance,Interest Rate,Collateral Type,Loan Status,Payment Frequency,Currency,Loan Grade,Syndicated Loan Flag,Disposition Flag,Guarantor ID,Guarantor Name,Guarantor Rating,Loan to Value Ratio,Debt Service Coverage Ratio,Total Assets,Total Liabilities,EBITDA,Net Income,Total Revenue,Total Equity,Cash Flow,Interest Coverage Ratio,Loan Default Probability
4.43797E+13,687d558b-98a2-4534-b86f-7c621b91e6a9,"Hunter, Terry and Murphy",Briantown,MR,4279,B,623-30-4969,N/A,RKn,kHkbqk,9e443494-e1e6-4fe4-8c4a-257f0c0b9940,06-04-2022,11-06-2032,Bridge Loan,Acquisition,61018958.53,41101314.52,5.44,Inventory,Active,Annually,INR,A,No,Disposed,f15fb951-62ad-448c-b759-dfebc95914d0,Williams Inc,E,0.54,1.35,471501491,301970619.3,62355992.45,10831849.33,44589332.29,189986312.8,24942806.02,2.49,0.28
4.95895E+13,d85b9dfd-b297-4b52-b86d-1cae5b9516ea,Alvarado Ltd,Hudsonton,CI,3924,E,768-77-1953,N/A,JGN,xAtCQF,5c2e10ee-367e-4029-a0c0-73dfe7c3d0a6,03-01-2020,17-07-2030,Term Loan,Working Capital,94866307,4962413.33,5.55,Real Estate,Defaulted,Monthly,GBP,CCC,No,Retained,ffe148b2-7d53-4d48-aeab-98d8187c93ab,Miller-Sanford,E,0.53,1.19,145380218.8,361576019.9,34245566.92,4999427.86,75705644.91,61543941.49,21969078.44,2.13,0.17
4.56774E+13,f940759f-3fd8-462f-a0c4-8363685ee6d4,"Nash, Gutierrez and Hanson",Tylerport,TT,4709,D,867-69-9136,LSE,RqC,GjLvVZ,8fcb7ddd-3fd8-4c60-97cf-479b0fb566b2,01-12-2024,02-07-2029,Bridge Loan,Working Capital,52950615.85,74230766.62,2.37,Inventory,Defaulted,Annually,EUR,BBB,Yes,Disposed,6551ad96-b545-4b9f-be37-6f2e6ebd8d6d,"Carrillo, Williams and Reyes",D,1.24,2.14,247545214.1,291092034.5,3679631.15,11300860.05,272244465.4,133440174.9,13216824.23,8.07,0.21
7.70927E+13,86887112-529e-4794-9eee-ad2498ce4a2f,Wilkerson-Rubio,Michaelview,TW,7105,B,212-53-0810,N/A,MUW,zbvldM,219dac4b-78e1-4401-b2a6-9a58920198ea,01-02-2025,13-02-2035,Other,Acquisition,51646993.02,72373928.51,11.68,Equipment,Closed,Monthly,INR,BB,Yes,Retained,41c886d9-6b3a-4252-add8-3ce490040505,King PLC,C,1,1.72,127900291.2,158977620.7,23277144.78,2793409.87,329604758.7,137237072.8,21955923.07,2.09,0.1
2.91064E+13,af2bbaa7-27be-4edc-846b-564696837ce7,Riley-Martin,South Jenniferchester,NG,2844,C,704-32-4749,NYSE,sLv,OcSYmI,61628c42-e041-4dc1-82d8-161291a878fd,10-09-2022,22-04-2032,Revolving,Expansion,34815872.2,80517929.34,7.81,Equipment,Closed,Quarterly,EUR,BBB,No,Retained,acdf9ae6-e02b-4c4f-82c0-e6141b6c806f,"Hutchinson, Mendoza and Cook",B,0.62,2.67,154366382.4,275209043.6,6070964.62,47770668.51,77175472.61,6182467.23,27751755.03,7.33,0.25
8.18558E+13,1037e762-dd65-4b3f-b936-0d4e1db8029c,Collins-Gutierrez,Riveraport,BY,4798,B,828-46-6022,N/A,cXB,jWmCYi,f1551e22-067d-4f0b-8bf2-11f3543a41e1,03-05-2021,26-04-2032,Other,Working Capital,42534541.1,79068416.71,13.38,Inventory,Active,Annually,EUR,A,No,Retained,806460e8-2afb-420b-8e02-a52f61cc6479,Stone PLC,E,1.17,1.76,240800560.9,167530357,2350501.75,43973689.37,327329401.5,172682641.7,796313.63,8.93,0.1
7.85009E+13,b2334082-5de5-4f7e-9e0a-a63e75b40353,Scott Ltd,West Sydneyborough,TD,7543,C,227-96-1023,NASDAQ,BPy,MUSHWE,4fbce581-6746-4a9c-a905-bea7e1cbb36c,23-10-2024,13-04-2027,Revolving,Expansion,68731697.48,86242543.26,6.5,Inventory,Defaulted,Monthly,EUR,BB,Yes,Retained,79b4abd1-d5fc-4f48-874f-d26601167ccd,"Coleman, Medina and Davis",D,1.35,2.27,125638416.9,249728617.2,19688714.8,20334973.88,341241330.9,7288135.37,29513176.91,4.17,0.16
3.62419E+13,3508fdc4-3d2e-47d1-a065-f11e82e0d43d,Thompson Inc,Mendozatown,UA,5574,A,365-67-0437,LSE,djV,veirKL,cf3ed8d9-b73c-4bff-b58e-eda0b08e3dc2,31-08-2023,14-02-2031,Term Loan,Refinancing,55526651.89,11236123.59,3.5,Real Estate,Defaulted,Monthly,EUR,CCC,Yes,Retained,7b05e016-6349-439e-9562-5afaf9f3519c,Martinez-Coleman,C,1.35,1.76,321396531.8,120664025.8,6047742.11,29862500.53,284442763.5,157495978.9,17517495.94,2.43,0.22
7.62891E+13,0df94b0e-4569-475e-9e56-2fc2e0ee3529,Sanders-Short,Hoffmanmouth,DM,8616,B,439-43-0616,NYSE,Beg,jpCkxZ,cfc1c22f-796d-41d4-a214-49cafb603652,26-03-2020,24-03-2028,Revolving,Expansion,85637373.7,81935515.02,12.54,Real Estate,Defaulted,Quarterly,INR,AAA,Yes,Retained,b231d2e1-010d-4f8e-a654-ab1e9db01699,Mcclure-Sims,D,0.52,2.17,130589991.4,267886183.9,60822484.3,48957799.3,95330523.6,111689924.8,16782503.36,5.96,0.22
6.3146E+13,70a601bf-d718-4ce1-b01d-a8e6248e6cb2,"Wyatt, Brown and Harris",South Christiantown,ZM,4153,D,537-26-6003,NASDAQ,VcC,sdAVyL,4be965a8-3b9b-420c-aaf0-dd58d5af4273,23-05-2024,14-01-2029,Other,Refinancing,86976498.68,43117371.46,2,Inventory,Closed,Quarterly,GBP,B,No,Retained,191b0958-b8a3-4953-aec6-ba593f100726,"Hendricks, Rios and Payne",E,0.61,1.6,35655304.6,358517843.7,48229642.61,41595006.63,381641690.1,44063513.31,17635298.13,1.97,0.07
7.69321E+13,2dfc4048-d41d-48fd-a4d7-d3dc087702b7,Sullivan-Freeman,Macdonaldtown,AL,7662,E,430-12-6036,NASDAQ,raD,cIaYPS,288e6f24-ba27-4a17-a47e-d21ff72bb30e,23-12-2020,22-08-2032,Bridge Loan,Working Capital,64946234.75,40662168,13.28,None,Closed,Annually,EUR,BB,Yes,Retained,4bc333a9-3a26-493a-af9d-46195055c762,Williams LLC,A,0.66,1.95,94270053.19,46676789.15,24190790.01,31569485.05,198457822,11429358.75,12169711.82,3.87,0.21
9.25519E+13,eb1e0353-d5c6-460b-ab00-684f5775aa7b,Frost-Barajas,Hallton,ZM,3798,E,247-10-1047,N/A,upt,GMarko,6831a391-495b-4207-bd86-a1fa6a84c985,18-11-2020,21-10-2030,Revolving,Working Capital,88520725.91,70642983.6,6.85,None,Defaulted,Monthly,EUR,AAA,Yes,Disposed,aa35a840-660c-455d-8f5d-8e8727299463,"Evans, Reed and Chang",C,1.37,2.2,55880215.59,74183219.57,8909222.1,8571450.07,105681610.4,190180216.3,8825125.56,6.37,0.29
5.57017E+13,3aa0a7e0-eead-446e-afbe-81138c10cf8a,Giles and Sons,Monicahaven,MU,1124,D,361-80-3122,N/A,UeS,IYDEHw,4aa51637-a51b-4261-a11d-1d9fc5178629,22-01-2025,26-09-2034,Term Loan,Working Capital,59055442.27,8114040.3,3.38,Real Estate,Active,Annually,USD,CCC,Yes,Retained,8d057890-8d9e-4ab6-ad62-a4e761d512aa,Merritt-Robinson,D,0.62,1.61,66228731.09,313694158.5,43465970.77,43903353.58,98515221.31,175699038.6,5177342.71,7.1,0.09
2.45153E+13,3c5f1ce1-c395-425f-be48-15cc11474b39,"Newman, Maynard and Jones",Hogantown,BG,1808,D,308-98-7421,N/A,Xgc,zCzYCz,86e43917-7358-4223-8caa-dc0ca48a41b3,26-02-2025,19-05-2027,Term Loan,Working Capital,10418343.68,58475733.4,7.05,Equipment,Defaulted,Quarterly,INR,AA,Yes,Retained,56312ece-514f-4df2-8320-46d7710eb427,Wilson-Woodward,B,1.26,2.69,72862217.23,323130088,36062691.33,23207463.8,185959083.3,156840221.9,4651943.33,7.04,0.09
9.98969E+13,7bd1ddb0-e979-417f-9849-b93e1cfbcc71,"Malone, Bowen and Carpenter",Cathyberg,CY,8573,E,781-11-3269,NYSE,JHy,zoKxrD,5df51850-36ac-4dc7-969c-af732fb56209,29-03-2021,04-12-2034,Revolving,Refinancing,4179344.8,3845632.34,10.6,Equipment,Active,Monthly,EUR,CCC,No,Retained,3ff503e1-e634-4168-b23d-5b89a273d0e3,"Hall, Christensen and Jones",C,0.61,1.28,312516153.9,76217550.6,75492288.17,6506550.08,363144436.9,127547001.2,14315321.87,1.71,0.23
4.88E+13,494b68a2-bb81-4b69-b758-08b07e560660,Riggs-Fischer,North Alexanderville,SO,8135,E,614-13-3288,N/A,LVu,mxerbY,89be4ebc-885d-4133-b6c8-6d681d818ba9,21-12-2022,15-02-2034,Term Loan,Expansion,50415320.54,21645438.19,14.09,None,Defaulted,Quarterly,USD,B,Yes,Disposed,2f0bfcdf-9a66-4fc3-881c-03c1fa1a17ed,Knox LLC,C,1.25,1.14,457567944.4,269015031.3,17466271.21,42994325.09,331234304.3,25283350.37,21358090.8,8.71,0.17
3.04749E+13,fc16b0ab-d6fd-47a0-aac5-8214d0c24427,Payne PLC,Wadechester,EG,1197,C,033-40-0210,LSE,zXA,MuMniu,50762a5d-bd0d-4366-8032-ade253d71d4c,29-07-2022,11-06-2033,Bridge Loan,Refinancing,62584163.32,24565959.37,8.1,None,Defaulted,Monthly,GBP,AA,No,Disposed,6d1baf70-1c7c-42b1-b7e7-1c9bb8f7d921,Castillo Ltd,E,1.28,2.87,363693207.3,160074879.8,42918669,14858140.9,375185576.2,12426905.64,17727584.77,8.11,0.16
4.88144E+13,3ef7b002-1b05-4dc7-9956-be5b5ca54b02,Trujillo Ltd,East Justin,EG,1878,D,219-56-9633,NASDAQ,Ajp,naWRQQ,6eacc1ce-acfa-4912-9dd4-ded74e18476d,27-12-2023,30-06-2027,Other,Refinancing,21335871.64,26050294.89,3.64,Real Estate,Active,Annually,USD,AAA,Yes,Disposed,60437159-bf5a-4ac4-b439-b34b0c5243a3,"Wilson, Williams and Foster",D,1.22,2.62,413077632.5,336792666.4,43909248.99,12135279.57,302682109.1,78449593.31,4022402.65,1.69,0.3
6.2953E+13,2cbaaf38-6e0c-41d4-b588-37809df64890,Smith Inc,Elizabethmouth,HT,1780,A,633-12-5306,LSE,ncS,jgaAKh,07317c56-7803-4206-b655-8328ab91285a,22-11-2021,06-06-2028,Revolving,Working Capital,22150344.95,20760125.22,9.86,Real Estate,Defaulted,Quarterly,USD,B,No,Retained,e105544c-21b8-48ad-832e-d96220581ac2,Gordon PLC,A,1.38,1.41,248280040.9,112475620.9,21010708.56,7415386.09,352886087.7,42069702.29,21193806.77,4.1,0.12
4.99776E+13,fc0f2153-03d6-4ac7-ad6c-b94ff82fd14c,Cox-Ellis,North Joseph,TZ,3402,E,501-25-5051,NASDAQ,kso,BkScsQ,e63b8472-ab3e-4584-8393-a96910e393ac,07-07-2023,13-03-2031,Term Loan,Acquisition,21093935.37,44115830.5,7.71,Real Estate,Defaulted,Quarterly,EUR,BB,No,Retained,45fad58c-41b9-4844-b5f7-79229c8704a4,Thornton-Thompson,B,1.08,2.99,370127137.3,364860691.7,73945269.14,9074779.81,462783500.6,118138438.2,24005735.21,2.54,0.09
9.92686E+13,eeaa564d-746d-4b97-9214-efd0a0417359,Murray Ltd,East Cindychester,AE,8254,B,649-60-5915,LSE,bdV,nxNZNI,45e6453a-48cc-4856-8560-2026e68afe0d,13-03-2024,01-08-2030,Term Loan,Refinancing,7870575.16,1367846.63,7.3,None,Closed,Monthly,INR,B,Yes,Retained,c067922c-76d7-426f-8378-c1f0beab213f,"Garcia, Porter and Clark",E,0.88,1.13,200125976.9,7081883.29,55304805.96,29192617.52,167344654.9,150324231.7,19938161.08,4.95,0.02
6.9007E+13,086e66b0-48d8-4a56-935f-113b13904c6e,Freeman Group,Lake Gary,BE,8053,E,602-16-5893,LSE,fSU,OteKRG,49f58696-ad93-4eb6-89aa-973971c66e55,10-11-2021,28-07-2034,Revolving,Working Capital,35812887.51,79615384.73,9.17,None,Active,Annually,INR,BBB,No,Disposed,a1ee1470-f136-48d2-9890-fb0e191e8724,Harrison Group,A,0.64,2.51,334803451.9,216963285.6,20361197.78,28273133.62,176239116.2,120870286.7,24217530.35,3.12,0.29
7.98534E+13,e78bb27b-7111-4248-8ae0-73a126665bfc,"Molina, Thompson and Harris",East Jack,SG,5100,E,257-16-1916,NASDAQ,iSQ,eOJAAO,b261f14e-1ae5-431f-8f54-c03934051b6a,15-10-2020,09-07-2028,Bridge Loan,Working Capital,64170156.83,89943774.43,6.58,Equipment,Closed,Quarterly,USD,BB,Yes,Disposed,6f2f915a-b2b3-438c-9271-3297f78c63b6,Walker-Wade,D,1.46,1.64,141935887.5,200473879.3,66333649.87,25114928.5,97024714.39,148361323.5,27111676.71,2.73,0.27
3.98782E+13,cad1ffd5-b6d0-463d-90e8-9273be13ce4e,Espinoza-Shaw,South John,TO,6340,B,283-94-9668,NASDAQ,LzZ,XdHGkc,330e9ad6-3b84-4786-b25b-5ca3310748aa,30-08-2022,15-07-2033,Revolving,Expansion,51735135.84,19248775.73,3.96,Equipment,Defaulted,Quarterly,GBP,AA,Yes,Retained,f98d40fc-cfa3-48f4-b6f6-8123a54f5917,Allison-Rivera,B,0.59,2.85,478203114.3,258655659.4,15030068.86,41657712.2,428713023.7,73437396,27612160.59,1.82,0.18
4.76021E+13,dd469d42-974e-449d-a677-84b7e9e66a22,"Armstrong, Coffey and Klein",Sanchezfort,CH,4749,C,520-81-0414,N/A,xPr,SjBSvO,3403ceaf-b3d1-4c65-a7c0-62a135b0cddf,26-06-2024,01-05-2032,Bridge Loan,Working Capital,10385610.53,75396806.91,11.63,Equipment,Closed,Annually,USD,CCC,Yes,Disposed,37f1bda0-532b-413f-9df5-a44e863b2f0f,Edwards-Gonzalez,E,1.38,2.6,387707927.2,37526419.34,89749988.82,36978044.7,365707915.3,30421137.4,4717895.17,1.26,0.16
5.33425E+13,5134b906-7280-4360-843c-a14f32e97c22,Moore LLC,Kaylamouth,MV,9170,D,312-82-1932,N/A,EQR,uxcMiS,65b4b097-2245-4bc5-a730-755816cd2cf9,09-02-2020,18-08-2029,Bridge Loan,Acquisition,48853210.26,9393931.26,6.95,Inventory,Active,Annually,EUR,BB,No,Disposed,899b4486-1ffb-4b80-bfd8-dfac3dacf5e5,Conner-Hodge,E,0.52,2.55,268620515,105178641,64657488.41,19609065.86,16175745.65,40148579.89,29047913.74,7.73,0.3
8.40951E+13,e9e1f1df-6d88-4a63-b32d-ba599ef54239,"Gonzalez, Hartman and Reed",Millerview,MW,9832,C,314-82-7669,NASDAQ,IVN,HKeVSb,696a1293-79f2-4e3d-905a-98741635bc2d,12-07-2022,20-01-2030,Revolving,Working Capital,20327881.62,83122882.06,13.71,None,Defaulted,Monthly,INR,A,Yes,Disposed,76638878-168e-402d-9203-a0b422ffa5a5,"Morgan, Martinez and Jones",D,0.69,2.66,88092856.95,396681275.1,2437585.72,28230128.9,498168825.1,186374471.3,24414594.21,3.56,0.1
6.44586E+13,81bef36d-a62d-4956-af5b-a377a9bb7064,Anderson Inc,Hallton,VC,7762,C,191-19-1527,NYSE,TNW,NUYyxL,2b763bd0-8ce2-4826-82f4-6555eade5393,03-06-2022,12-08-2027,Revolving,Acquisition,41955718.13,54211028.68,9.87,Real Estate,Defaulted,Annually,USD,B,No,Retained,bcd133e9-da77-4650-a26e-497f09bd2112,"Morgan, Garcia and Hull",D,0.8,2.85,314744163,209775859.3,81650144.3,17201109.77,437892849,154882233.1,5734935.69,6.91,0.25
8.28622E+13,ec61a91c-8cd3-41c3-a2d6-757cd7c396fb,White-Briggs,Lake Charles,IE,4295,B,467-58-0812,LSE,YOl,KCjZdE,d48c3fa9-a81e-4e46-935d-d510bf7b842b,01-12-2021,15-10-2029,Other,Working Capital,22436658.24,66543888.65,7.58,None,Active,Annually,EUR,BB,No,Retained,2967ef59-fea8-4f1b-ab26-177816efc93e,Gonzalez and Sons,A,0.96,2.77,224347145.9,213799756.5,95979800.68,19928987.91,300914958.5,13035159.05,22937188.83,5.6,0.28
9.95146E+13,797d0a10-fdc3-41e5-8a99-b31df6d56ebc,Cooley Ltd,East Laurachester,GQ,2672,B,478-66-2216,NYSE,trW,EuZdVh,83872623-70ce-401d-9b99-78751ec6e2d7,01-05-2021,22-02-2031,Term Loan,Expansion,64406033.9,55421369.35,12.2,None,Closed,Quarterly,USD,A,Yes,Disposed,23c8cc7f-e888-49a3-b4bb-48b7a3a4a1c9,Love PLC,A,1.23,2.97,356746303.7,145091196.2,47761252.88,21143879.38,123265787.1,110032793.1,824899.67,8.17,0.14
7.62606E+13,7e3dfc23-580f-4609-a1b4-1ae4dcca3bb9,"Haynes, Williams and Pierce",East Todd,OM,3852,E,340-08-8953,NYSE,xTC,PNYaRP,1b50b761-a21b-4825-bf54-40d338e5e999,10-09-2020,13-04-2034,Term Loan,Refinancing,47826590.59,58015166.65,6.24,Real Estate,Defaulted,Quarterly,USD,A,Yes,Retained,75cde940-248b-4f8d-9e3d-a4f741287a21,"Thomas, James and Dennis",A,0.76,2.35,285167990.2,255738319.2,20711569.59,34713875.28,253166761.5,114361013.5,4849640.15,3.51,0.03
6.29955E+13,ad565aa3-f22d-4874-9a06-d25236a98fd1,Nichols PLC,East Wendy,ZM,3358,E,596-93-7399,NYSE,rGR,DuyBcg,5c59d658-0adb-47f1-be1a-ba207b5cded5,31-01-2021,30-03-2028,Bridge Loan,Working Capital,81753901.02,20730354.42,2.91,Real Estate,Defaulted,Annually,INR,CCC,No,Retained,7038527f-9e4a-4d24-9df8-e0500b2f2014,"Wiggins, Brooks and Gomez",D,1.13,1.95,455980632.8,110487699.9,21383853.39,6974054.79,396417951,61827682.17,3265787.6,6.38,0.22
9.56389E+13,1c551686-2702-47a7-8f47-b0c78a09aabf,Gonzales-Russell,Rhodesmouth,TH,6761,D,367-25-3995,N/A,yvp,AjWtqo,5078c028-677a-47a8-818a-4f26cdf7fda5,17-04-2023,08-10-2034,Bridge Loan,Expansion,46820606.49,39098252.62,5.44,Inventory,Active,Monthly,USD,B,No,Disposed,265adca2-07f8-4015-be09-de168a795372,Marquez-Erickson,E,0.62,2.59,486362916.4,374104049.5,19816543.04,27114795.78,86894350.63,2427663.9,7539190.59,8.37,0.05
5.81536E+13,ec89cee0-4b37-4bc6-b048-83c3dbd2c844,Wright Ltd,Lake Danielle,HN,9690,C,323-91-9217,N/A,Fsx,TZjbKd,e7bdd687-c74b-4266-b7ab-7b88b4bd0f42,27-03-2023,02-02-2029,Bridge Loan,Acquisition,78259751.23,69692039.52,7.13,None,Defaulted,Annually,USD,CCC,Yes,Disposed,7cad9169-090e-41e1-ba68-b1c764302aa7,"Gonzalez, Fitzgerald and Hogan",C,1.27,2.13,219637719.5,136739660.1,34051670.36,2991073.98,458296691.1,23640565.1,4575336.79,9.26,0.1
5.73647E+13,9090368a-0e31-4eb6-9262-1d28dd0c2e22,"Bates, Williams and Ford",Sandersborough,TR,3039,A,490-49-1431,LSE,nGw,JWdkgR,68adf0e4-8d02-4cbb-8436-0e49270aadf9,15-06-2022,20-05-2027,Term Loan,Expansion,72440566.81,37371743.97,2.52,Real Estate,Active,Annually,GBP,B,No,Retained,648bfce7-c046-44e3-a1e7-7039c8c144b9,"Roberts, Bryant and Stevenson",C,0.85,2.04,442589266.4,157353621.1,39647956.23,48957149.29,451854242.6,27955232.96,4120611.92,4.66,0.01
4.01103E+13,b22e70a6-fb11-4bab-acaa-1fe49b4a431f,Nicholson-Thomas,Bobbymouth,ME,4399,A,478-62-9044,LSE,cja,xVimlb,d5d4a10c-8b82-4f74-811e-4e71f59b3244,27-07-2024,24-07-2029,Term Loan,Refinancing,18914698.22,82392788.98,12.67,Real Estate,Active,Monthly,INR,AA,Yes,Retained,8f34d5cb-e71a-4f37-aa31-19391af38bf2,"Davis, Parker and Brewer",C,1.08,2.49,484387961.7,177671298.3,27894050.02,12986617.52,157347528.7,123939759.7,26912229.11,1.56,0.11
5.51546E+13,dc0b54b2-a464-4521-b28f-87824552440e,Zhang-Fleming,East Jessica,PS,8151,E,394-86-2612,LSE,WCm,feVUpa,3f057ce5-0091-4dd3-b947-83da9a8132f6,13-12-2022,05-01-2028,Term Loan,Expansion,46905362.5,15257153.29,10.3,Equipment,Defaulted,Quarterly,INR,AA,Yes,Disposed,da519b13-e023-41a3-94b8-3033a0e4d315,Spencer Ltd,A,0.62,2.47,84277771.92,280147369.4,20649931.95,19111753.93,286307342.8,187497698.4,7212011.59,1.43,0.17
4.32734E+13,f3313720-e004-453a-94d4-16f387179c3f,Pennington Group,South Geraldton,LT,2092,C,196-48-1452,LSE,Pdt,cFekWr,d68d435b-28b5-44cf-959f-219ad451b8ef,02-03-2025,27-03-2026,Term Loan,Acquisition,47405830.55,69736392.31,3.35,Equipment,Active,Monthly,EUR,B,Yes,Retained,06a587aa-70f4-4be2-844d-5f58d94872d4,"Cruz, Dalton and Cannon",D,1.46,2.28,66362864.99,259424970.6,70675964.55,5759145.39,217031237.4,21827082.97,27529876.21,6.37,0.26
6.71634E+13,c4cd8438-890f-4716-ae47-7ab85a281132,Salas-Davis,South Marymouth,DJ,5820,A,762-49-2804,LSE,YVQ,avnxXR,eb046df0-6682-4e9e-929e-e98c8db2325c,03-02-2020,07-03-2029,Revolving,Expansion,5209146.3,19496446.71,13.63,None,Closed,Monthly,GBP,AA,Yes,Retained,b10ebb5a-fa0a-47d5-a220-0dfd015b4e39,"Johnson, Cain and Johnson",C,1.02,1.91,365166254.7,218405241.2,64847382.95,41231967.85,14085195.06,175597204.4,13551740.56,5.25,0.21
3.13259E+13,9971920d-ace2-4514-add5-ebed0b34323f,"Hicks, Smith and Mitchell",Brownmouth,CO,4000,A,819-52-8814,NYSE,Gie,hwjzdl,9235206b-eeec-413f-ae0b-20531f98b53f,29-09-2024,16-08-2028,Other,Refinancing,86906220.62,79900845.13,12.43,None,Active,Annually,GBP,AAA,No,Disposed,c5a6a600-cd0a-454e-9c3d-f4a5e8f14748,Petersen-Edwards,D,0.96,2.27,470626895.2,362729947.8,66187760.88,44995807.87,60799011.51,87159152.41,10866356.25,2.63,0.13
9.40174E+13,57664c4e-1466-4c68-83b1-8184bc126f8e,Rogers-Dominguez,Hartview,TT,6440,A,587-30-0980,NASDAQ,Kol,EWcwEw,89cbd280-80bd-4463-acfa-d0333597581c,17-04-2021,07-10-2028,Term Loan,Working Capital,57196327.79,36620086.28,14.03,Inventory,Defaulted,Monthly,USD,AA,No,Disposed,233a1769-ad3e-4b36-85e6-6e234ca61274,Woodard LLC,C,1.49,1.11,468794396.3,301464918.7,98479746.66,37702421.47,153682296,191572587.7,17225037.87,3.71,0.12
9.93859E+13,f804e758-68c0-48a4-8e42-d3026c1ecf2e,Smith-Bond,East Amandaport,LK,8766,B,555-08-7494,LSE,YjI,ONJZqR,786ad92e-cceb-43ef-a6a3-d09798218fd5,18-02-2021,14-09-2029,Other,Acquisition,57393708.12,2784372.66,3.32,Inventory,Active,Monthly,INR,BBB,Yes,Disposed,61eb8da6-cd53-46fb-bc6f-d679cbcdd021,"Spears, Wheeler and Alvarez",A,1.28,2.43,111129074.3,152174305.9,10488907.02,13674028.19,402166310.3,154874218.7,4599000.73,1.22,0.22
1.84436E+13,88446168-02f7-420a-994c-d92219c34d65,Wilson Group,Davidfurt,SE,5861,D,602-04-9393,LSE,gZV,WluLHA,f2e53fbe-f0db-4344-b15c-d07cb1d379d6,05-09-2020,11-12-2034,Term Loan,Working Capital,62121319.94,47520732.65,5.34,Equipment,Defaulted,Quarterly,GBP,A,Yes,Disposed,9495b1d6-8067-4dc4-86f5-b6a72b42b257,Hardin-Johnson,E,0.56,2.6,152107082.9,157686636.3,74293853.93,24513551.49,53469161.63,100429168.3,20140948.66,5.15,0.3
9.19317E+13,a81e9f72-7c6a-4be5-8d55-31bdc55e6673,"Decker, Stewart and Brown",Courtneyborough,LY,8890,E,647-77-6551,LSE,Hzj,TdkRkU,8f227e32-bc6b-405d-84f1-81776e9a5f52,31-12-2024,08-09-2028,Revolving,Working Capital,1836867.71,55414984.56,12.24,Equipment,Defaulted,Monthly,GBP,B,No,Disposed,575e3d95-41b2-4648-82c4-b5cc79167553,"Kane, Price and Adams",C,1.4,1.03,101900699.3,155117105.5,72931510.15,49880678.43,342571740,128910589.2,21540158.12,7.2,0.2
8.72447E+13,b8cd7b72-d2a1-4eb9-970f-86d239a9e8cb,Hooper-Taylor,Sandraville,LK,5721,B,062-96-8463,LSE,AtJ,YSXpRW,0caa689f-0cf3-49d5-9123-f1d335c1a668,04-08-2022,20-05-2031,Other,Working Capital,94242854.34,39830426.05,5.29,None,Closed,Quarterly,USD,BBB,No,Disposed,2fe08178-51f7-4082-b708-5300d9e175de,Hall PLC,A,1.19,1.16,139976925.7,376032243.8,49589003.61,1894706.19,391771093.9,169884022.8,14158085.29,5.77,0.08
6.52834E+13,0b38317b-f15e-426f-837d-8bd1fe5da7e5,Stewart-Meyer,Hallland,NP,5350,E,510-29-1548,LSE,vsB,qrLgSa,bf8d4891-030b-4540-9905-a1586c65a477,08-05-2020,07-12-2031,Term Loan,Expansion,41057334.63,31139997.61,6.31,Inventory,Defaulted,Annually,GBP,AAA,No,Disposed,33851de3-01a7-4edd-9fd1-99031698e943,"Clark, Mueller and Holden",A,0.93,1.57,33002782.37,325102197.9,41109940.44,12530598.85,470225807.5,114751457.7,13632442.03,5.64,0.25
2.18029E+13,8713c0e1-ec14-4eda-9bdf-2b36ae0b7dae,Hunter Group,South Erik,CM,2551,A,252-22-6316,LSE,Rgn,mAyLFm,5498dfdd-460f-4f04-8df0-5e049e9d14d7,18-08-2023,19-06-2029,Revolving,Working Capital,62916581.34,12119397.81,12.57,Real Estate,Closed,Annually,INR,CCC,No,Retained,bd73669b-43e2-4dd6-aeae-e6bdbf83acc6,Phillips-Fowler,E,0.73,2.1,18984019.18,310395623.5,26378854.52,17150250.05,274561287.4,96858582.22,6476218.92,6.42,0.17
1.22E+13,dcedd55a-0b27-4674-bb8e-17c229807bff,Walls-Rivera,North Carolyn,PK,4140,A,404-54-6399,NASDAQ,GAc,FoqlrA,a24bfa8e-6846-4b13-a295-59ca0f4fcf0e,05-03-2025,24-06-2029,Other,Refinancing,60334470.2,29158734.09,6.79,None,Defaulted,Annually,INR,BB,Yes,Disposed,52025fee-67c6-4015-9d08-8960995b45d0,Burke Ltd,D,0.85,2.4,455009592.4,210060207.5,2661202.81,42318150.27,280399503.2,58755128.94,24100922.52,8.43,0.11
3.79266E+13,690747cd-5978-4c82-9f6f-d4351bb69e9c,Reid-Romero,Lisachester,SE,7162,B,198-18-8183,NASDAQ,jvW,QLSXIf,d544a2e5-1113-4577-beb9-4278147c2f31,10-10-2021,26-08-2033,Bridge Loan,Working Capital,95608466.35,86086388.11,3.89,Inventory,Active,Annually,INR,B,Yes,Disposed,52b070ec-9dce-4c15-ba2a-9c5f03d47d00,"Willis, Medina and Rogers",B,0.98,1.42,96151617.64,89932738.61,50041854.21,4256812.4,97630123.33,71520022.17,14448337.46,3.53,0.19
